open,high,low,close,volume
4379.25,4389.5,4364.25,4384.25,1348878.0
4380.0,4403.25,4366.0,4396.0,1371257.0
4397.5,4407.75,4375.0,4399.5,1390288.0
4393.25,4413.0,4357.75,4362.25,1972630.0
4364.5,4435.5,4354.25,4430.5,1752002.0
4425.75,4436.75,4407.25,4425.25,1276182.0
4427.25,4524.25,4420.25,4511.0,1901847.0
4515.5,4541.25,4510.75,4519.25,1573452.0
4514.25,4529.5,4501.75,4523.25,1491734.0
4527.75,4539.5,4512.75,4527.5,1331912.0
4526.75,4571.0,4520.0,4562.25,1220790.0
4561.75,4567.0,4536.75,4551.25,1101669.0
4547.75,4580.5,4543.0,4567.25,1403636.0
4564.0,4572.75,4562.0,4569.5,1403636.0
4564.0,4574.0,4562.0,4568.25,572702.0
4568.5,4570.0,4552.0,4561.0,1124213.0
4561.5,4577.25,4547.0,4563.0,1441119.0
4564.0,4597.0,4555.5,4559.25,1592398.0
4562.25,4579.5,4544.75,4576.75,2056268.0
4571.75,4607.75,4562.5,4600.75,1914151.0
4603.25,4604.5,4553.5,4576.5,1818991.0
4573.0,4585.5,4555.5,4575.0,1890825.0
4573.25,4598.5,4552.0,4556.0,1837961.0
4556.0,4596.0,4548.75,4589.5,1832361.0
4586.5,4613.75,4561.75,4607.5,2289425.0
4607.75,4627.25,4599.5,4626.0,1663229.0
4625.0,4649.75,4610.5,4645.75,1052077.0
4649.0,4711.75,4645.0,4708.25,739684.0
4708.0,4739.25,4694.25,4721.75,560819.0
4716.0,4736.5,4694.27001953125,4694.27001953125,1801823.0
4770.5,4802.25,4769.5,4793.0,1139029.0
4790.5,4821.5,4787.75,4820.25,1122973.0
4818.5,4830.75,4743.25,4749.75,1749145.0
4751.0,4798.25,4751.0,4796.75,1687065.0
4795.75,4821.75,4784.75,4805.25,1326697.0
4800.25,4834.5,4800.25,4825.0,688201.0
4827.75,4836.5,4816.5,4833.5,1042284.0
4834.5,4841.5,4828.0,4832.25,927035.0
4834.75,4841.0,4796.75,4820.0,1281733.0
4818.0,4828.0,4765.5,4787.25,1678142.0
4790.75,4790.75,4741.0,4746.5,1707174.0
4750.0,4766.5,4727.0,4729.5,1395366.0
4732.75,4760.25,4702.0,4734.75,1767245.0
4735.75,4803.25,4715.25,4801.25,1417728.0
4797.75,4804.0,4767.5,4792.75,1369103.0
4790.75,4828.5,4786.0,4820.25,1377780.0
4820.5,4838.0,4772.75,4815.5,1795564.0
4811.25,4836.5,4791.5,4816.5,1519899.0
4812.0,4823.0,4779.5,4798.5,1905532.0
4799.75,4800.75,4746.25,4771.25,1663328.0
4768.0,4817.0,4763.5,4811.25,1746936.0
4811.25,4874.25,4808.5,4869.5,1876757.0
4872.5,4898.25,4872.5,4881.0,1356050.0
4881.75,4902.0,4874.25,4895.0,1130749.0
4900.25,4933.25,4889.0,4898.0,1586824.0
4899.5,4926.5,4893.25,4923.25,1532026.0
4919.25,4934.25,4898.5,4916.25,1363612.0
4908.75,4956.0,4901.75,4954.5,1197989.0
4950.25,4957.25,4933.0,4951.0,1157425.0
4930.25,4938.0,4866.0,4870.5,2285993.0
4874.5,4963.75,4872.5,4928.5,1835510.0
4952.75,4997.75,4925.75,4980.25,1957796.0
4976.0,4980.75,4937.75,4962.0,1504676.0
4959.5,4978.25,4954.5,4974.75,1267419.0
4971.5,5020.0,4970.0,5015.25,1336172.0
5015.75,5020.0,5003.75,5017.75,997431.0
5014.5,5048.5,5013.0,5044.0,1212336.0
5042.5,5066.5,5031.5,5041.25,1141487.0
5034.0,5040.0,4936.5,4971.25,2112726.0
4974.25,5022.5,4968.75,5018.0,1632071.0
5017.5,5051.75,5011.0,5046.5,1361757.0
5049.5,5059.25,5012.75,5019.75,1527729.0
5016.5,5029.5,4968.25,4991.5,1609827.0
4990.0,5020.5,4959.0,4996.25,1485687.0
5016.0,5107.75,5015.25,5097.75,1738869.0
5094.25,5123.5,5092.0,5101.5,1340050.0
5095.0,5108.0,5076.25,5080.25,1094682.0
5077.5,5093.0,5067.0,5090.0,1026819.0
5090.75,5091.25,5063.25,5081.0,1201011.0
5072.0,5114.5,5060.0,5103.75,1790702.0
5101.5,5149.25,5089.25,5146.0,1597331.0
5142.0,5157.75,5132.0,5138.25,1208040.0
5133.75,5135.5,5063.0,5085.75,1885769.0
5091.0,5134.5,5083.75,5111.75,1996223.0
5114.25,5170.5,5086.5,5161.75,1791666.0
5159.25,5193.0,5121.75,5129.0,2786680.0
5132.5,5133.25,5094.75,5123.0,1840000.0
5129.0,5183.0,5112.75,5177.25,1211911.0
5176.0,5183.75,5153.0,5168.0,540170.0
5171.5,5189.5,5124.25,5153.75,476074.0
5152.25,5167.0,5101.669921875,5101.669921875,1927775.0
5185.75,5240.25,5181.75,5214.75,1377276.0
5215.25,5244.75,5186.0,5241.75,1440289.0
5239.75,5297.75,5233.0,5286.75,1404974.0
5294.75,5322.75,5293.5,5302.5,1326994.0
5306.75,5311.75,5287.75,5293.25,1162606.0
5290.5,5295.0,5272.5,5278.25,920608.0
5280.75,5300.5,5263.0,5265.25,1092706.0
5273.25,5313.75,5270.75,5308.25,1487671.0
5308.0,5321.0,5301.0,5308.5,1317836.0
5314.25,5333.5,5282.25,5295.25,1125234.0
5294.5,5296.0,5235.0,5260.5,1426691.0
5262.5,5280.75,5244.5,5266.5,1402981.0
5270.75,5308.5,5192.5,5197.25,1941274.0
5199.75,5272.5,5191.5,5253.0,1908306.0
5263.25,5269.25,5236.5,5253.25,1167648.0
5258.0,5274.25,5208.25,5260.25,1651973.0
5264.25,5285.0,5176.5,5207.75,2369864.0
5202.0,5257.5,5173.5,5243.25,1762470.0
5244.0,5248.75,5150.0,5167.5,2005106.0
5166.5,5213.25,5094.0,5104.0,2226105.0
5101.25,5123.25,5078.75,5092.5,2098015.0
5096.25,5120.5,5047.0,5062.25,1928645.0
5063.0,5095.25,5038.5,5049.0,1701401.0
5047.25,5058.0,4963.5,5003.75,2357143.0
5014.25,5076.75,5006.0,5047.5,1584393.0
5051.0,5113.5,5037.75,5106.5,1357493.0
5115.25,5128.75,5072.25,5107.5,1512469.0
5070.0,5132.75,5022.25,5082.25,1887635.0
5132.0,5146.5,5104.5,5131.5,1455855.0
5140.25,5154.25,5118.75,5147.0,1163440.0
5148.5,5148.5,5051.0,5067.0,1675335.0
5050.0,5126.75,5037.75,5046.5,1955160.0
5057.0,5113.0,5036.25,5091.5,1573131.0
5110.25,5166.75,5099.25,5154.75,1604172.0
5166.75,5207.75,5155.75,5206.5,1019307.0
5204.75,5226.75,5202.25,5213.75,1106457.0
5211.75,5218.0,5188.75,5212.75,1013418.0
5209.25,5244.75,5195.0,5239.0,1094931.0
5240.75,5264.0,5232.75,5246.25,1112925.0
5240.5,5264.0,5233.25,5245.5,922763.0
5241.75,5274.25,5216.75,5269.5,1252615.0
5268.5,5337.25,5266.25,5333.0,1391029.0
5331.5,5349.0,5315.5,5320.25,1207843.0
5318.25,5328.75,5305.75,5327.25,1052765.0
5329.25,5348.25,5323.75,5331.75,1031456.0
5331.75,5347.5,5322.5,5345.25,1011849.0
5343.5,5349.25,5306.75,5328.0,1257477.0
5339.0,5368.25,5273.5,5285.25,2012153.0
5285.75,5329.25,5285.75,5321.5,1264244.0
5321.75,5339.0,5296.75,5324.75,1387872.0
5323.75,5324.0,5268.25,5284.0,1445855.0
5270.5,5277.0,5238.25,5253.0,1495148.0
5250.5,5307.0,5205.5,5295.5,2452894.0
5299.5,5313.25,5246.75,5297.25,1785532.0
5300.25,5312.25,5262.0,5304.0,1679093.0
5305.0,5368.25,5302.5,5366.0,1450596.0
5367.75,5373.25,5345.25,5364.0,1228240.0
5362.0,5385.5,5329.0,5355.75,1591439.0
5351.5,5375.75,5338.25,5371.25,1185881.0
5369.75,5386.25,5334.5,5384.0,1413433.0
5384.5,5454.5,5380.0,5427.5,1899786.0
5436.25,5452.75,5408.5,5438.5,1682858.0
5436.0,5443.0,5397.75,5437.5,1789793.0
5435.5,5494.0,5424.75,5478.5,1589643.0
5480.25,5494.0,5473.5,5491.0,820053.0
5492.75,5518.5,5458.5,5476.75,571332.0
5477.0,5483.75,5460.5,5471.89013671875,1392213.0
5538.5,5558.5,5510.25,5517.0,1410359.0
5516.0,5539.75,5511.0,5537.0,1141183.0
5535.0,5551.75,5516.25,5543.5,1197372.0
5533.0,5555.0,5515.75,5546.0,1257121.0
5548.25,5585.0,5510.75,5521.5,1855777.0
5534.25,5541.0,5504.5,5533.75,1432355.0
5533.5,5569.75,5502.75,5568.75,1315097.0
5563.75,5595.75,5559.75,5590.25,808966.0
5591.0,5626.0,5585.0,5621.5,1233173.0
5612.0,5637.5,5610.75,5625.25,981186.0
5627.75,5645.75,5626.25,5631.25,1063568.0
5631.75,5690.5,5630.75,5688.0,1200224.0
5684.25,5707.75,5630.0,5639.75,1970766.0
5638.5,5708.25,5621.25,5664.75,1684437.0
5681.0,5718.75,5665.5,5683.0,1701349.0
5688.75,5721.25,5673.0,5717.25,1485113.0
5715.0,5717.75,5631.75,5639.0,2059862.0
5644.0,5664.0,5570.25,5594.5,2528379.0
5602.5,5607.5,5542.0,5553.75,2106581.0
5564.5,5616.0,5553.5,5610.75,1671918.0
5607.75,5629.75,5587.75,5599.25,1385653.0
5585.0,5585.0,5462.0,5472.0,2178690.0
5482.5,5533.25,5432.5,5441.25,2888086.0
5446.0,5528.25,5445.25,5499.0,1977698.0
5496.5,5534.5,5481.0,5503.0,1697647.0
5504.5,5527.5,5433.0,5472.5,2053956.0
5454.75,5588.5,5451.5,5558.0,2156505.0
5574.75,5600.75,5444.75,5480.25,2751690.0
5464.25,5473.25,5331.75,5376.0,3239738.0
5330.0,5345.5,5120.0,5217.5,3436090.0
5250.0,5342.0,5221.75,5266.25,2172067.0
5241.5,5359.25,5196.75,5227.5,2247229.0
5208.25,5361.0,5182.0,5348.25,1912347.0
5348.25,5385.25,5319.5,5370.25,1412017.0
5364.25,5396.75,5347.75,5369.75,1219995.0
5372.5,5461.25,5367.5,5459.0,1271171.0
5457.5,5487.75,5438.75,5477.0,1301826.0
5481.25,5571.75,5471.75,5567.5,1440377.0
5568.5,5586.25,5536.5,5578.25,1183498.0
5584.0,5631.75,5565.25,5630.0,1010612.0
5629.5,5643.75,5607.75,5619.75,1020393.0
5619.5,5655.25,5613.5,5641.5,1086814.0
5642.0,5665.25,5582.75,5594.0,1409474.0
5597.75,5662.25,5597.75,5652.5,1415472.0
5650.5,5669.0,5619.75,5637.0,1090361.0
5630.0,5649.5,5611.5,5644.75,1027658.0
5643.75,5650.5,5576.0,5610.25,1381099.0
5580.5,5663.75,5561.25,5610.0,1571688.0
5618.5,5665.0,5594.25,5661.0,1558874.0
5656.25,5669.75,5516.75,5541.75,1910577.0
5538.5,5565.0,5506.75,5530.0,1749591.0
5527.5,5557.25,5490.0,5512.25,1737210.0
5513.0,5532.5,5394.0,5419.5,2377532.0
5410.0,5493.0,5405.25,5479.5,2377532.0
5488.25,5506.0,5448.25,5504.0,1525620.0
5499.25,5567.5,5412.0,5561.25,2309139.0
5558.0,5607.0,5540.25,5602.25,1726434.0
5598.5,5641.5,5597.25,5629.75,1706322.0
5622.75,5641.5,5609.25,5638.0,1588010.0
5633.25,5675.5,5617.0,5639.0,1056184.0
5639.5,5696.25,5613.75,5620.75,605651.0
5631.5,5737.5,5631.5,5717.75,461433.0
5714.75,5717.25,5699.25,5699.990234375,1623655.0
5762.0,5784.5,5745.25,5776.75,1077941.0
5774.0,5794.25,5754.75,5792.0,1181221.0
5792.25,5798.75,5768.0,5779.0,1043665.0
5783.5,5830.0,5778.25,5804.5,1360026.0
5804.25,5821.5,5782.0,5791.25,1280272.0
5784.0,5820.25,5756.25,5814.25,1502729.0
5807.0,5822.5,5733.0,5759.75,1947177.0
5760.25,5773.25,5724.0,5760.25,1250353.0
5769.5,5772.75,5725.75,5749.5,1421429.0
5745.75,5804.75,5741.0,5800.0,1460645.0
5802.0,5808.0,5734.25,5744.75,1211368.0
5752.5,5806.75,5725.25,5800.5,1172261.0
5799.25,5846.5,5780.75,5841.25,1113875.0
5836.0,5844.0,5811.5,5829.0,1116046.0
5831.0,5868.25,5816.0,5859.75,1028816.0
5854.5,5918.5,5850.0,5908.25,919072.0
5914.25,5915.5,5850.0,5862.75,1365310.0
5861.0,5892.75,5853.25,5887.0,935721.0
5882.75,5927.25,5871.25,5887.0,1236083.0
5888.25,5915.5,5876.25,5906.0,952612.0
5911.5,5915.5,5865.0,5896.25,1063780.0
5900.75,5904.25,5861.25,5892.5,1033296.0
5887.25,5893.75,5801.0,5837.75,1468269.0
5844.0,5870.0,5822.5,5849.0,1159448.0
5853.25,5900.75,5835.0,5846.0,1368245.0
5857.0,5884.5,5857.0,5861.5,1017440.0
5867.0,5883.75,5837.5,5871.0,1195753.0
5883.0,5893.0,5840.25,5852.0,1347170.0
5840.0,5844.0,5733.25,5738.5,1973513.0
5742.0,5803.75,5732.5,5758.25,1592031.0
5741.75,5776.5,5724.25,5743.25,1333685.0
5752.25,5823.25,5735.0,5812.25,1198797.0
5820.25,5967.0,5814.75,5958.25,2023257.0
5963.5,6013.0,5951.0,6003.75,1285585.0
6007.75,6040.5,5990.25,6025.25,1184512.0
6030.0,6053.25,6013.5,6031.75,1069929.0
6029.25,6036.5,5986.75,6013.0,1407120.0
6012.25,6035.25,5991.75,6016.0,1445258.0
6017.75,6025.25,5964.25,5978.25,1538927.0
5972.0,5974.25,5876.75,5896.5,2008339.0
5899.75,5933.0,5886.5,5920.0,1332326.0
5919.0,5947.5,5855.0,5938.75,1636346.0
5937.75,5957.75,5880.0,5937.75,1597257.0
5937.25,5985.0,5905.25,5970.5,1867101.0
5967.0,5993.5,5940.75,5987.0,1550734.0
6006.0,6040.0,5982.5,6006.5,1619917.0
6013.25,6044.0,5976.25,6038.25,1336843.0
6041.75,6047.0,6000.25,6015.0,1157171.0
6015.0,6060.0,6014.75,6051.5,847984.0
6051.5,6068.5,6036.0,6061.75,989033.0
6064.0,6070.75,6047.5,6063.25,991961.0
6067.0,6102.25,6063.0,6098.5,1142137.0
6095.25,6107.25,6081.5,6088.75,1118784.0
6085.5,6111.0,6076.0,6099.0,1167677.0
6096.25,6105.75,6060.0,6065.75,1351194.0
6065.25,6075.25,6039.75,6046.25,1350731.0
6052.75,6102.5,6045.5,6092.75,1271795.0
6087.5,6088.25,6055.5,6060.75,1565731.0
6065.0,6085.25,6041.25,6055.5,1996354.0
6055.5,6090.5,6051.5,6080.5,1612199.0
6077.0,6079.25,6040.75,6053.75,1113325.0
6053.5,6074.5,5840.0,5872.25,847452.0
5881.75,5938.0,5865.5,5868.75,532081.0
5879.5,5879.5,5800.75,5840.259765625,2340873.0
6001.75,6043.0,5965.0,6036.0,1406019.0
6037.75,6099.5,6030.0,6098.0,634201.0
6099.25,6107.5,6063.25,6095.25,911486.0
6092.0,6095.25,5982.75,6027.0,1641100.0
6028.75,6036.25,5918.25,5958.75,1575134.0
5955.0,5983.25,5917.25,5935.75,1382187.0
5949.25,5995.25,5874.75,5916.5,1826031.0
5921.0,5996.75,5911.25,5989.5,1206570.0
5994.5,6068.25,5980.75,6020.5,1547298.0
6028.0,6045.5,5935.0,5954.25,1771767.0
5955.5,5975.0,5917.0,5959.25,1764315.0
5955.0,5957.0,5929.25,5944.75,113831.0
5943.75,5959.25,5845.25,5866.25,2130067.0
5864.5,5883.25,5809.0,5874.5,1755341.0
5887.25,5918.5,5842.5,5882.25,1839961.0
5891.5,6001.25,5879.5,5989.0,1657670.0
5988.5,6017.5,5961.75,5975.5,1566439.0
5970.25,6051.5,5968.0,6033.5,1417304.0
6032.25,6093.25,5994.5,6084.25,1725952.0
6094.0,6135.75,6087.0,6120.5,1249850.0
6120.0,6154.0,6101.5,6152.0,1136009.0
6148.0,6162.25,6122.0,6133.25,1254280.0
6102.25,6105.25,5948.0,6046.75,2385614.0
6059.5,6105.5,6023.5,6097.0,1585216.0
6090.75,6111.5,6042.25,6067.5,1552941.0
6068.5,6116.25,6056.5,6099.25,1606753.0
6106.0,6147.75,6057.75,6067.25,1866467.0
5982.25,6062.0,5935.5,6022.25,2314824.0
6069.0,6069.0,5987.0,6063.0,1333376.0
6042.75,6092.0,6020.25,6086.5,1216433.0
6090.25,6108.5,6070.0,6106.0,1179112.0
6089.75,6123.25,6041.25,6049.5,1683475.0
6016.0,6096.0,6014.0,6088.75,1005560.0
6085.5,6098.75,6057.75,6092.25,1017366.0
6090.75,6098.0,6020.75,6072.75,1558395.0
6079.75,6138.0,6053.5,6135.25,1523953.0
6131.75,6146.75,6121.25,6132.0,1018370.0
6138.25,6157.75,6118.25,6146.75,1200599.0
6143.75,6166.5,6129.25,6163.0,1078997.0
6153.75,6159.5,6102.75,6136.5,1405343.0
6132.5,6142.5,6024.5,6029.0,1940563.0
6040.75,6067.5,5994.5,6000.75,1797847.0
6006.5,6016.0,5924.0,5970.0,2215332.0
5982.0,6023.75,5945.5,5970.75,1901306.0
5980.0,6014.5,5873.0,5876.25,2579895.0
5883.0,5971.0,5848.0,5963.25,2784347.0
5967.5,6000.5,5821.75,5860.75,2610882.0
5874.0,5884.0,5744.0,5789.5,3353551.0
5832.0,5869.5,5750.75,5851.25,2284032.0
5844.75,5853.5,5720.0,5746.25,2553819.0
5766.0,5791.0,5673.0,5776.0,2315005.0
5753.0,5757.75,5571.5,5620.75,2590102.0
5622.0,5651.75,5534.0,5577.0,2623963.0
5580.0,5675.0,5550.25,5604.75,2004740.0
5596.5,5623.0,5509.25,5527.5,2163776.0
5540.0,5648.75,5538.75,5640.0,2191954.0
5626.75,5707.5,5599.0,5680.25,2086734.0
5680.0,5686.25,5600.0,5618.0,1111733.0
5618.5,5718.5,5606.25,5678.5,704394.0
5680.0,5714.25,5631.5,5662.5,412785.0
5664.0,5674.25,5597.5,5617.7998046875,1629871.0
5740.0,5825.5,5739.0,5815.5,1404629.0
5813.0,5837.25,5802.25,5826.5,1078548.0
5831.0,5836.5,5743.0,5759.5,1483959.0
5737.25,5779.75,5720.0,5739.25,1575855.0
5741.75,5747.75,5602.25,5623.0,1910914.0
5590.0,5672.75,5533.75,5653.25,2229839.0
5644.25,5694.75,5600.25,5674.5,1871505.0
5672.0,5773.25,5566.25,5712.25,2060456.0
5550.5,5564.75,5415.25,5432.75,2470412.0
5423.0,5435.0,5074.0,5110.25,3678162.0
5007.0,5286.5,4832.0,5097.25,3673583.0
5126.5,5305.25,4940.5,5020.25,2438061.0
5006.25,5520.0,4871.75,5491.0,3096194.0
5502.5,5528.75,5146.75,5302.0,2524214.0
5299.25,5418.25,5206.0,5391.25,1759660.0
5452.5,5497.75,5391.0,5440.75,1303900.0
5431.75,5485.0,5413.0,5428.25,1158703.0
5403.75,5425.0,5251.0,5305.75,1559064.0
5308.0,5371.25,5285.5,5312.75,1381396.0
5283.75,5306.75,5127.25,5184.75,1191218.0
5182.5,5339.25,5171.75,5314.75,1572006.0
5379.75,5499.75,5377.75,5401.75,1846494.0
5409.0,5541.5,5355.25,5511.25,1411419.0
5529.0,5562.25,5480.25,5549.75,1339888.0
5544.0,5578.75,5492.0,5553.0,1198801.0
5543.0,5597.25,5521.5,5583.75,1227182.0
5579.5,5626.25,5455.5,5587.0,1833646.0
5617.5,5682.5,5601.75,5623.25,1388619.0
5608.5,5724.75,5601.0,5709.0,1383367.0
5705.0,5706.25,5655.25,5671.75,989373.0
5666.25,5673.25,5605.0,5625.75,1303877.0
5608.5,5689.75,5596.0,5652.0,1390561.0
5643.25,5741.0,5636.5,5684.5,1428613.0
5688.5,5715.25,5662.5,5678.0,1029418.0
5761.0,5876.25,5734.25,5865.0,1765593.0
5868.0,5927.0,5835.75,5904.5,1335457.0
5902.0,5925.0,5890.0,5908.5,1207202.0
5904.0,5944.5,5867.0,5933.25,1291986.0
5935.0,5977.5,5923.0,5975.5,1180875.0
5930.25,5987.5,5892.75,5982.5,1245859.0
5980.0,5993.5,5926.75,5959.75,1112908.0
5953.5,5958.25,5847.75,5861.25,1548946.0
5858.0,5895.0,5828.75,5856.75,1419522.0
5869.25,5872.0,5756.5,5817.0,1537693.0
5820.0,5941.75,5813.0,5934.25,1288369.0
5940.75,5952.5,5890.0,5902.75,1181330.0
5923.5,6008.0,5884.0,5922.75,1414864.0
5912.25,5932.75,5853.25,5916.0,1633334.0
5898.75,5955.5,5867.5,5947.25,1194125.0
5949.0,5991.25,5909.25,5981.5,1154297.0
5980.0,5999.0,5974.0,5981.0,1097088.0
5974.25,6016.5,5928.75,5946.0,0.0
5931.75,6025.0,5930.0,6006.75,1278102.0
6010.0,6027.75,5992.25,6010.25,912371.0
6012.25,6049.5,5991.25,6045.0,1104373.0
6038.75,6074.75,6006.25,6029.0,1610313.0
6022.25,6051.25,5987.75,6049.5,1330953.0
6045.0,6045.0,5927.5,5979.25,2162167.0
5949.0,6055.25,5944.0,6035.75,1744867.0
6038.5,6040.5,5976.75,5985.0,870571.0
5977.25,6020.75,5964.75,5981.5,0.0
5984.0,6019.25,5918.25,6010.2099609375,1694443.0
5964.0,6081.5,5959.0,6077.0,1358034.0
6078.0,6155.25,6075.25,6146.25,1077333.0
6144.75,6160.25,6130.75,6147.0,902500.0
6144.75,6200.0,6141.25,6195.0,1039428.0
6197.5,6239.0,6183.25,6223.75,1353399.0
6223.25,6265.5,6223.25,6253.75,1364101.0
6245.75,6261.5,6227.25,6248.75,1320618.0
6247.75,6279.5,6235.5,6275.0,1044261.0
6276.5,6333.25,6270.5,6324.25,0.0
6320.75,6322.75,6276.5,6283.5,0.0
6307.75,6315.0,6246.25,6276.0,1376613.0
6262.5,6289.0,6254.5,6272.0,1073914.0
6272.0,6315.25,6260.0,6307.25,1144723.0
6306.0,6335.5,6287.5,6324.25,948393.0
6323.0,6330.25,6276.75,6300.0,1100047.0
6274.0,6315.0,6259.75,6311.0,909223.0
6309.5,6343.0,6272.5,6284.0,1279068.0
6273.75,6308.75,6241.0,6303.25,1462969.0
6299.25,6345.5,6288.25,6340.5,1052843.0
6342.5,6357.0,6323.25,6334.75,1050307.0
6335.75,6374.0,6329.75,6344.75,934271.0
6347.0,6353.75,6318.75,6346.75,1130356.0
6346.5,6407.25,6342.75,6396.25,1203541.0
6404.0,6418.25,6391.5,6401.5,1073595.0
6406.75,6431.0,6401.0,6425.0,829856.0
6450.0,6457.75,6408.75,6422.75,972646.0
6424.25,6442.5,6396.25,6406.0,1122508.0
6404.0,6435.25,6366.75,6396.25,1302795.0
6435.5,6468.5,6357.5,6374.25,1857020.0
6359.5,6373.5,6239.5,6264.5,2287699.0
6257.0,6370.0,6251.25,6356.0,1304652.0
6370.0,6377.5,6315.5,6325.25,1402448.0
6323.0,6379.5,6313.25,6371.0,1233346.0
6371.0,6426.75,6334.5,6366.5,1458573.0
6372.5,6425.75,6369.25,6413.5,1196497.0
6422.75,6431.5,6387.5,6399.75,1073359.0
6396.0,6470.0,6391.25,6468.5,1271180.0
6468.0,6502.5,6461.0,6488.75,1111683.0
6485.0,6496.0,6453.25,6490.5,1186070.0
6489.25,6508.75,6461.5,6471.5,1122157.0
6467.0,6484.25,6456.0,6469.25,860451.0
6468.5,6477.5,6419.25,6432.5,1224317.0
6433.0,6438.0,6362.75,6413.25,1609469.0
6414.25,6419.0,6370.25,6388.25,1200689.0
6392.0,6496.25,6364.0,6483.25,1420723.0
6493.0,6494.0,6453.0,6455.5,932515.0
6460.25,6487.5,6430.75,6482.5,1133761.0
6486.75,6505.5,6459.25,6496.0,957730.0
6485.0,6523.0,6471.0,6517.5,1170397.0
6516.0,6518.0,6455.5,6472.75,0.0
6478.75,6491.5,6371.75,6425.5,1802584.0
6448.0,6464.25,6425.5,6457.25,1435997.0
6460.0,6516.75,6454.5,6510.75,1186477.0
6515.75,6541.75,6452.0,6489.75,1710784.0
6483.75,6516.5,6480.25,6506.0,1187985.0
6507.75,6536.25,6489.25,6521.75,1169514.0
6532.25,6565.25,6522.5,6539.75,1381759.0
6535.75,6600.0,6535.5,6592.5,1282669.0
6596.25,6606.0,6576.0,6588.25,1491927.0
